45037643,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,6/5/2017,6/8/2017,1,999.00
45037643,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,6/5/2017,6/8/2017,0,109.00
45037754,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM49743 SPKEN120MX101TIC,Call Center Internal,6/5/2017,6/8/2017,1,355.40
45037754,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM49743 SPKEN120MX101TIC,Call Center Internal,6/5/2017,6/8/2017,0,104.30
45037754,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM49743 SPKEN120MX101TIC,Call Center Internal,6/5/2017,6/8/2017,0,139.30
45037755,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,6/5/2017,6/8/2017,1,355.40
45037755,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,6/5/2017,6/8/2017,0,139.30
45037755,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,6/5/2017,6/8/2017,0,104.30
45038160,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,6/5/2017,6/8/2017,1,2222.01
45038160,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,6/5/2017,6/8/2017,0,209.00
45038160,Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45798 DSEESF14H,Web,6/5/2017,6/8/2017,0,24.99
45038260,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,6/5/2017,6/8/2017,1,1449.00
45038368,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,6/5/2017,6/8/2017,1,1449.00
