47394510,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47394510,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
47394609,Bowflex Brand,Bowflex Max Trainer,Online Social,CAM50566 DOXFBBSCL001,Internal,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,2349.00
47394609,Bowflex Brand,Bowflex Max Trainer,Online Social,CAM50566 DOXFBBSCL001,Internal,Web,8/28/2017,9/1/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
47394809,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47394909,Bowflex Brand,,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,REMOVAL SERVICE Removal of Equipment - Standalone,0,.00
47394915,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
47394915,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100405-PS1 BST560 Protection Plan - 1 yr parts/2 yrs electr (90 days),0,39.00
47394915,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
47394915,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100340 BFX 4.1 Bench,0,139.30
47395534,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47395836,Treadclimber,Treadclimber,Online Display,CAM50717 DODG2TDL3,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100457 BFX TC200 TREADCLIMBER,1,2399.00
47395943,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,8/28/2017,9/1/2017,100131 BFX 552 Dumbbell Kit,1,299.00
47396046,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47396247,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37117 dosg2gsl27,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
47396564,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47396664,Bowflex Brand,Bowflex HVT,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100551 Bowflex HVT,1,1699.00
47396664,Bowflex Brand,Bowflex HVT,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
47396867,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100358 BFX MAX TRAINER M3,1,999.00
47396970,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/1/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
