Internal ID,AdID PI,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,Item,Kits,Value (Product + Shipping)
46372071,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100131 BFX 552 Dumbbell Kit,1,297.61
46372204,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/28/2017,100359 BFX MAX TRAINER M5,1,1549.00
46372204,Bowflex Max Trainer,Treadclimber,Online Display,CAM50255 SAWDODG2E,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/28/2017,10293 TRC Machine Mat,0,99.00
46372204,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/28/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46372633,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/28/2017,100359 BFX MAX TRAINER M5,1,1449.00
46372633,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/28/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,129.00
46372957,Bowflex Brand,Bowflex Revolution,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,000-4275 BFX Revo 80# Resistance Upgrade,0,99.00
46372957,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
46372957,Bowflex Brand,Bowflex Revolution,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,160000 BFX Revolution,1,2799.00
46373048,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100359 BFX MAX TRAINER M5,1,1549.00
46373048,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,169.00
46373249,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46373249,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100300 BFX SelectTech Stand,0,158.99
46373249,Bowflex Brand,Results Treadmill,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100507 BFX BXT216 Treadmill,0,1795.20
46373449,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100359 BFX MAX TRAINER M5,1,1549.00
46373550,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,7/24/2017,7/28/2017,100358 BFX MAX TRAINER M3,1,1049.00
46373651,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51532 TVGDN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/28/2017,100469 BFX Max Trainer M7,1,1999.00
46373652,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/28/2017,"100359-R BFX MAX TRAINER M5, REFURB",1,999.00
46373653,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/28/2017,100469 BFX Max Trainer M7,1,1999.00
46373653,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/28/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,209.00
46373653,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/28/2017,10293 TRC Machine Mat,0,.00
46373653,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/28/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46373855,Treadclimber,Bowflex HVT,Online Display,CAM35713 SAWDODM6T,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/28/2017,100551 Bowflex HVT,1,1705.00
46373956,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/28/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46374060,Bowflex Brand,Bowflex Catalog,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/28/2017,004-5562 Ankle Weights,0,19.99
46374168,Bowflex Brand,Results Treadmill,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,7/24/2017,7/28/2017,100507 BFX BXT216 Treadmill,0,2048.00
46374168,Bowflex Brand,Results Treadmill,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,7/24/2017,7/28/2017,100507-PS5 BXT 216 Protection Plan - 5 years (90 days),0,199.00
46374168,Bowflex Brand,Bowflex HVT,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,7/24/2017,7/28/2017,8012884 BFX Dual Mat,0,108.99
46374169,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100359 BFX MAX TRAINER M5,1,1383.78
46374269,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,100469 BFX Max Trainer M7,1,1948.91
46374269,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/28/2017,10293 TRC Machine Mat,0,.00
