Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,5/2/2016,5/2/2016,4,2473.00
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,5/2/2016,5/2/2016,4,8550.31
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,5/2/2016,5/2/2016,9,15251.87
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,5/2/2016,5/2/2016,0,109.99
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,5/2/2016,5/2/2016,1,349.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,5/2/2016,5/2/2016,19,32467.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/2/2016,5/2/2016,13,22012.99
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49219 DEGDBST560,Web,5/2/2016,5/2/2016,1,549.00
Treadclimber,Online,CAM12349 SAWENHTC,Call Center Internal,5/2/2016,5/2/2016,1,349.00
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,5/2/2016,5/2/2016,4,8979.93
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,5/2/2016,5/2/2016,3,4406.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/2/2016,5/2/2016,5,7153.00
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,5/2/2016,5/2/2016,1,3218.10
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,5/2/2016,5/2/2016,1,3097.00
Treadclimber,Online Display,CAM48927 DODSTLTDL7,Web,5/2/2016,5/2/2016,2,5247.20
Treadclimber,Online Display,CAM48928 DODSTLTDL8,Web,5/2/2016,5/2/2016,2,4998.20
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,5/2/2016,5/2/2016,2,1318.14
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,5/2/2016,5/2/2016,1,2345.83
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,5/2/2016,5/2/2016,3,6882.09
Bowflex Selecttech Dumbbells,Online Search,CAM32596 SAWDOSBID,Call Center Internal,5/2/2016,5/2/2016,1,488.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/2/2016,5/2/2016,2,3798.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/2/2016,5/2/2016,10,16125.99
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,5/2/2016,5/2/2016,1,699.30
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Call Center Internal,5/2/2016,5/2/2016,1,1599.00
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,5/2/2016,5/2/2016,1,3137.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,5/2/2016,5/2/2016,3,1968.94
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,5/2/2016,5/2/2016,1,2278.10
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,5/2/2016,5/2/2016,2,3539.96
Bowflex Catalog,Online Search,CAM32380 dosmsncsl1,Web,5/2/2016,5/2/2016,0,7.39
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,5/2/2016,5/2/2016,3,1606.99
Bowflex Selecttech Dumbbells,Online Search,CAM37112 dosg2dsl11,Web,5/2/2016,5/2/2016,0,138.99
Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,5/2/2016,5/2/2016,1,748.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,5/2/2016,5/2/2016,1,2029.10
Treadclimber,Online Search,CAM37443 dosg2tsl24,Web,5/2/2016,5/2/2016,1,2278.10
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,5/2/2016,5/2/2016,1,2048.08
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,5/2/2016,5/2/2016,3,5968.68
Bowflex Selecttech Dumbbells,Online Search,CAM37741 dosbidsl9,Web,5/2/2016,5/2/2016,1,349.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,5/2/2016,5/2/2016,1,1768.99
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,5/2/2016,5/2/2016,3,8211.19
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/2/2016,5/2/2016,10,14538.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/2/2016,5/2/2016,11,19163.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/2/2016,5/2/2016,13,20595.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/2/2016,5/2/2016,5,8571.99
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/2/2016,5/2/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/2/2016,5/2/2016,8,12342.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,5/2/2016,5/2/2016,2,2098.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/2/2016,5/2/2016,2,3257.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/2/2016,5/2/2016,1,2358.00
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,5/2/2016,5/2/2016,1,2199.00
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,5/2/2016,5/2/2016,1,999.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/2/2016,5/2/2016,1,1049.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,5/2/2016,5/2/2016,1,2029.10
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,5/2/2016,5/2/2016,1,1903.33
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/2/2016,5/2/2016,10,13157.00
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,5/2/2016,5/2/2016,1,2358.00
Bowflex Selecttech Dumbbells,Online Shopping,CAM48253 DOFBIDFEED3,Web,5/2/2016,5/2/2016,1,349.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,5/2/2016,5/2/2016,4,7155.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,5/2/2016,5/2/2016,0,58.75
Treadclimber,Online Social,CAM47171 DOXFBTGL1,Call Center Internal,5/2/2016,5/2/2016,0,46.74
Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,Call Center Internal,5/2/2016,5/2/2016,1,1599.00
Treadclimber,Online Social,CAM48183 SAWDOXFBTSCODE,Call Center Internal,5/2/2016,5/2/2016,1,2969.10
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,5/2/2016,5/2/2016,1,1698.30
Bowflex Selecttech Dumbbells,Online Social,CAM48206 SAWDOXFBDSCODE,Call Center Internal,5/2/2016,5/2/2016,1,688.00
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Third Party Call Center - Evolve,5/2/2016,5/2/2016,1,2199.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,5/2/2016,5/2/2016,7,11869.00
Bowflex Max Trainer,Online Social,CAM48205 DOXFBESCODE005,Web,5/2/2016,5/2/2016,1,1599.00
Bowflex Selecttech Dumbbells,Online Social,CAM48209 DOXFBDSCODE003,Web,5/2/2016,5/2/2016,1,349.00
Bowflex Selecttech Dumbbells,Online Social,CAM48210 DOXFBDSCODE004,Web,5/2/2016,5/2/2016,1,687.00
Treadclimber,Print,CAM49252 P0516WMNWRLDCSYFW,Call Center Internal,5/2/2016,5/2/2016,1,2199.00
Treadclimber,Short Form,CAM48496 HMM*N120HKINGTIC,Call Center Internal,5/2/2016,5/2/2016,1,1857.00
Treadclimber,Short Form,CAM48499 SPKEN120HKINGTIC,Call Center Internal,5/2/2016,5/2/2016,3,6005.08
Bowflex Max Trainer,Short Form,CAM48793 HERON5MNHAMFSTIC,Call Center Internal,5/2/2016,5/2/2016,1,1049.00
Treadclimber,Short Form,CAM49228 INSPN120BOO16TIC,Call Center Internal,5/2/2016,5/2/2016,4,8618.39
Treadclimber,Short Form,CAM49229 METVN120BOO16TIC,Call Center Internal,5/2/2016,5/2/2016,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,5/2/2016,5/2/2016,1,1599.00
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,5/2/2016,5/2/2016,6,594.46
Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,5/2/2016,5/2/2016,1,736.54
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,5/2/2016,5/2/2016,3,2592.34
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/2/2016,5/2/2016,8,18882.01
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,5/2/2016,5/2/2016,0,578.42
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/2/2016,5/2/2016,7,10882.55
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,5/2/2016,5/3/2016,1,1886.97
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,5/2/2016,5/3/2016,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM48876 DSEESF15A,Web,5/2/2016,5/3/2016,2,4398.00
Treadclimber,Electronic - Short Form,CAM49292 DSETSF16A,Web,5/2/2016,5/3/2016,3,6087.30
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,5/2/2016,5/3/2016,3,1674.00
Bowflex Catalog,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Call Center Internal,5/2/2016,5/3/2016,1,1717.15
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/2/2016,5/3/2016,1,2157.07
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,5/2/2016,5/3/2016,0,14.99
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/2/2016,5/3/2016,20,29452.07
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/2/2016,5/3/2016,2,4056.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,5/2/2016,5/3/2016,9,20957.19
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,5/2/2016,5/3/2016,1,2358.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Third Party Call Center - Evolve,5/2/2016,5/3/2016,1,2898.00
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,5/2/2016,5/3/2016,3,7313.14
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,5/2/2016,5/3/2016,0,17.98
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,5/2/2016,5/3/2016,5,2684.00
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,5/2/2016,5/3/2016,2,5360.20
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,5/2/2016,5/3/2016,4,6996.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,5/2/2016,5/3/2016,0,352.98
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,5/2/2016,5/3/2016,2,856.99
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,5/2/2016,5/3/2016,21,34112.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/2/2016,5/3/2016,15,23552.00
Bowflex Catalog,Electronic - UnSourced,CAM47359 DEGCORDSTAT,Web,5/2/2016,5/3/2016,1,1599.00
Treadclimber,Online,CAM12351 SAWFROOGTC,Call Center Internal,5/2/2016,5/3/2016,2,5460.19
Bowflex Max Trainer,Online Display,CAM44220 SAWDODRFE,Call Center Internal,5/2/2016,5/3/2016,3,5036.68
Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,Web,5/2/2016,5/3/2016,1,1698.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/2/2016,5/3/2016,1,1599.00
Bowflex Max Trainer,Online Display,CAM49246 DODSTLEDL1,Web,5/2/2016,5/3/2016,2,3798.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,5/2/2016,5/3/2016,2,1074.15
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,5/2/2016,5/3/2016,1,1887.00
Bowflex Catalog,Online Search,CAM32307 SAWDOSG2C,Call Center Internal,5/2/2016,5/3/2016,2,1231.48
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/2/2016,5/3/2016,11,17040.59
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Call Center Internal,5/2/2016,5/3/2016,1,1698.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,5/2/2016,5/3/2016,3,3706.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,5/2/2016,5/3/2016,2,2148.00
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Third Party Call Center - Evolve,5/2/2016,5/3/2016,1,2029.10
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,5/2/2016,5/3/2016,0,16.98
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,5/2/2016,5/3/2016,1,1846.95
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,5/2/2016,5/3/2016,1,3218.10
Bowflex Catalog,Online Search,CAM32380 dosmsncsl1,Web,5/2/2016,5/3/2016,1,2199.00
Treadclimber,Online Search,CAM33117 dosg2tmobile,Web,5/2/2016,5/3/2016,1,2029.10
Treadclimber,Online Search,CAM36194 dosg2tsl1,Web,5/2/2016,5/3/2016,1,1899.00
Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,Web,5/2/2016,5/3/2016,1,349.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,5/2/2016,5/3/2016,4,11964.29
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,5/2/2016,5/3/2016,0,49.98
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,5/2/2016,5/3/2016,2,4998.20
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,5/2/2016,5/3/2016,2,4575.18
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/2/2016,5/3/2016,5,7113.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/2/2016,5/3/2016,4,6505.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/2/2016,5/3/2016,16,24789.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/2/2016,5/3/2016,4,6704.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,5/2/2016,5/3/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,5/2/2016,5/3/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/2/2016,5/3/2016,3,4847.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/2/2016,5/3/2016,7,10961.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/2/2016,5/3/2016,5,9512.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/2/2016,5/3/2016,2,2197.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/2/2016,5/3/2016,3,6123.98
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,5/2/2016,5/3/2016,1,2055.47
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,5/2/2016,5/3/2016,1,2056.95
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/2/2016,5/3/2016,9,14140.00
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,5/2/2016,5/3/2016,6,8353.00
Treadclimber,Online Shopping,CAM48973 DOFG2TFEED2,Web,5/2/2016,5/3/2016,1,2398.99
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,5/2/2016,5/3/2016,4,5554.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,5/2/2016,5/3/2016,0,44.99
Treadclimber,Online Social,CAM47171 DOXFBTGL1,Call Center Internal,5/2/2016,5/3/2016,1,2048.08
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,5/2/2016,5/3/2016,1,1119.30
Bowflex Selecttech Dumbbells,Online Social,CAM47173 DOXFBDGL1,Web,5/2/2016,5/3/2016,1,549.00
Treadclimber,Online Social,CAM48186 DOXFBTSCODE003,Web,5/2/2016,5/3/2016,1,2029.10
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,5/2/2016,5/3/2016,4,7313.68
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,5/2/2016,5/3/2016,2,3357.00
Bowflex Max Trainer,Online Social,CAM48205 DOXFBESCODE005,Web,5/2/2016,5/3/2016,1,2199.00
Bowflex Max Trainer,Online Video,CAM44900 dovg2evl1,Web,5/2/2016,5/3/2016,1,1599.00
Treadclimber,Short Form,CAM45546 SUNDN180GRT2HTIC,Call Center Internal,5/2/2016,5/3/2016,1,1599.00
Treadclimber,Short Form,CAM46712 USA*N60*WLKNYTIC,Call Center Internal,5/2/2016,5/3/2016,1,999.00
Treadclimber,Short Form,CAM48518 INSPN180HKINGTIC,Call Center Internal,5/2/2016,5/3/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,5/2/2016,5/3/2016,1,2199.00
Bowflex Max Trainer,Short Form,CAM48746 VEL*N120J14FSTIC,Call Center Internal,5/2/2016,5/3/2016,1,3218.10
Bowflex Max Trainer,Short Form,CAM48760 ODORN120J14FSTIC,Call Center Internal,5/2/2016,5/3/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48777 VH1CN180JACFSTIC,Call Center Internal,5/2/2016,5/3/2016,1,2358.00
Bowflex Max Trainer,Short Form,CAM48779 DISMN60*J14FSTIC,Call Center Internal,5/2/2016,5/3/2016,1,2552.90
Bowflex Max Trainer,Short Form,CAM49066 BMT1,Call Center Internal,5/2/2016,5/3/2016,0,159.00
Bowflex Max Trainer,Short Form,CAM49221 PURSN120J14FSTIC,Call Center Internal,5/2/2016,5/3/2016,1,1599.00
Treadclimber,Short Form,CAM49228 INSPN120BOO16TIC,Call Center Internal,5/2/2016,5/3/2016,1,1499.00
Treadclimber,Short Form,CAM49229 METVN120BOO16TIC,Call Center Internal,5/2/2016,5/3/2016,1,2297.08
Treadclimber,Short Form,CAM49236 BLAZN120BOO16TIC,Call Center Internal,5/2/2016,5/3/2016,1,2199.00
Bowflex Max Trainer,Short Form,CAM49298 DTVAN60*J14FSTIC,Call Center Internal,5/2/2016,5/3/2016,2,3456.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,5/2/2016,5/3/2016,4,7271.07
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,5/2/2016,5/3/2016,0,60.57
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,5/2/2016,5/3/2016,3,6164.98
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/2/2016,5/3/2016,5,8005.55
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,5/2/2016,5/3/2016,0,147.61
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/2/2016,5/3/2016,11,18556.28
Bowflex Home Gyms,Electronic - Short Form,CAM27401 DEFAULTADID,Call Center Internal,5/2/2016,5/4/2016,0,303.34
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,5/2/2016,5/4/2016,0,67.93
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/2/2016,5/4/2016,1,1871.99
Bowflex Max Trainer,Electronic - Short Form,CAM48876 DSEESF15A,Web,5/2/2016,5/4/2016,1,1758.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,5/2/2016,5/4/2016,2,1768.97
Bowflex Catalog,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Call Center Internal,5/2/2016,5/4/2016,1,1599.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Call Center Internal,5/2/2016,5/4/2016,1,887.00
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Call Center Internal,5/2/2016,5/4/2016,1,3218.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,5/2/2016,5/4/2016,1,687.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/2/2016,5/4/2016,11,20426.90
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/2/2016,5/4/2016,1,1049.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,5/2/2016,5/4/2016,3,7344.15
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,5/2/2016,5/4/2016,3,8196.20
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,5/2/2016,5/4/2016,0,238.99
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,5/2/2016,5/4/2016,5,2891.97
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,5/2/2016,5/4/2016,2,5247.20
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,5/2/2016,5/4/2016,1,1941.95
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,5/2/2016,5/4/2016,0,152.97
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,5/2/2016,5/4/2016,1,349.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,5/2/2016,5/4/2016,19,30597.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/2/2016,5/4/2016,13,23988.98
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,5/2/2016,5/4/2016,1,2084.63
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,5/2/2016,5/4/2016,3,4217.30
Treadclimber,Online Display,CAM47235 SAWDODCTOT,Third Party Call Center - Evolve,5/2/2016,5/4/2016,1,2799.00
Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,Web,5/2/2016,5/4/2016,1,1049.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/2/2016,5/4/2016,2,2257.00
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,5/2/2016,5/4/2016,1,2029.10
Bowflex Selecttech Dumbbells,Online Display,CAM47267 DODCTODDL2,Web,5/2/2016,5/4/2016,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,5/2/2016,5/4/2016,2,1986.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,5/2/2016,5/4/2016,1,2132.87
Bowflex Selecttech Dumbbells,Online Search,CAM32596 SAWDOSBID,Call Center Internal,5/2/2016,5/4/2016,1,548.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/2/2016,5/4/2016,10,18071.98
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/2/2016,5/4/2016,3,3906.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,5/2/2016,5/4/2016,1,1188.60
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,5/2/2016,5/4/2016,1,1099.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Third Party Call Center - Evolve,5/2/2016,5/4/2016,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,5/2/2016,5/4/2016,1,1512.99
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,5/2/2016,5/4/2016,2,4077.18
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,5/2/2016,5/4/2016,0,24.98
Bowflex Catalog,Online Search,CAM32380 dosmsncsl1,Web,5/2/2016,5/4/2016,0,17.98
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,5/2/2016,5/4/2016,1,2998.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,5/2/2016,5/4/2016,4,9296.19
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,5/2/2016,5/4/2016,1,2029.10
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,5/2/2016,5/4/2016,2,4307.20
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,5/2/2016,5/4/2016,1,3396.00
Bowflex Selecttech Dumbbells,Online Search,CAM39439 dosbidgl1st,Web,5/2/2016,5/4/2016,2,1144.99
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,5/2/2016,5/4/2016,0,17.98
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,5/2/2016,5/4/2016,3,6196.29
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/2/2016,5/4/2016,6,11093.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/2/2016,5/4/2016,8,12600.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/2/2016,5/4/2016,12,15997.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/2/2016,5/4/2016,4,5846.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/2/2016,5/4/2016,2,3407.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/2/2016,5/4/2016,7,11002.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/2/2016,5/4/2016,2,3198.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,5/2/2016,5/4/2016,1,1599.00
Treadclimber,Online Search,CAM45852 DOSG2TSL32,Web,5/2/2016,5/4/2016,1,2387.09
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/2/2016,5/4/2016,1,1208.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/2/2016,5/4/2016,2,2648.00
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,5/2/2016,5/4/2016,0,228.99
